Sea Surface Height relative to hydrographic zero - Nazare tide gauge (ref 856)  
LAT: 39 35.167 N    LONG:  9  4.456W  (ETRS89)
Julian Day    Y    M  D  H  M  S  SSH (m)
18509.50000  2019  1 25 12  0  0  0.65
18509.54167  2019  1 25 13  0  0  0.84
18509.58333  2019  1 25 14  0  0  1.30
18509.62500  2019  1 25 15  0  0  1.94
18509.66667  2019  1 25 16  0  0  2.60
18509.70833  2019  1 25 17  0  0  3.12
18509.75000  2019  1 25 18  0  0  3.35
18509.79167  2019  1 25 19  0  0  3.22
18509.83333  2019  1 25 20  0  0  2.80
18509.87500  2019  1 25 21  0  0  2.20
18509.91667  2019  1 25 22  0  0  1.56
18509.95833  2019  1 25 23  0  0  1.08
18510.00000  2019  1 26  0  0  0  0.88
18510.04167  2019  1 26  1  0  0  0.99
18510.08333  2019  1 26  2  0  0  1.39
18510.12500  2019  1 26  3  0  0  1.97
18510.16667  2019  1 26  4  0  0  2.60
18510.20833  2019  1 26  5  0  0  3.15
18510.25000  2019  1 26  6  0  0  3.47
18510.29167  2019  1 26  7  0  0  3.46
18510.33333  2019  1 26  8  0  0  3.14
18510.37500  2019  1 26  9  0  0  2.60
18510.41667  2019  1 26 10  0  0  1.94
18510.45833  2019  1 26 11  0  0  1.35
18510.50000  2019  1 26 12  0  0  0.98
18510.54167  2019  1 26 13  0  0  0.90
18510.58333  2019  1 26 14  0  0  1.10
18510.62500  2019  1 26 15  0  0  1.53
18510.66667  2019  1 26 16  0  0  2.07
18510.70833  2019  1 26 17  0  0  2.62
18510.75000  2019  1 26 18  0  0  3.02
18510.79167  2019  1 26 19  0  0  3.17
18510.83333  2019  1 26 20  0  0  3.04
18510.87500  2019  1 26 21  0  0  2.66
18510.91667  2019  1 26 22  0  0  2.13
18510.95833  2019  1 26 23  0  0  1.60
18511.00000  2019  1 27  0  0  0  1.22
18511.04167  2019  1 27  1  0  0  1.07
18511.08333  2019  1 27  2  0  0  1.19
18511.12500  2019  1 27  3  0  0  1.55
18511.16667  2019  1 27  4  0  0  2.04
18511.20833  2019  1 27  5  0  0  2.56
18511.25000  2019  1 27  6  0  0  3.00
18511.29167  2019  1 27  7  0  0  3.23
18511.33333  2019  1 27  8  0  0  3.20
18511.37500  2019  1 27  9  0  0  2.92
18511.41667  2019  1 27 10  0  0  2.44
18511.45833  2019  1 27 11  0  0  1.90
18511.50000  2019  1 27 12  0  0  1.43
18511.54167  2019  1 27 13  0  0  1.14
18511.58333  2019  1 27 14  0  0  1.08
18511.62500  2019  1 27 15  0  0  1.25
18511.66667  2019  1 27 16  0  0  1.60
18511.70833  2019  1 27 17  0  0  2.05
18511.75000  2019  1 27 18  0  0  2.50
18511.79167  2019  1 27 19  0  0  2.83
18511.83333  2019  1 27 20  0  0  2.94
18511.87500  2019  1 27 21  0  0  2.83
18511.91667  2019  1 27 22  0  0  2.50
18511.95833  2019  1 27 23  0  0  2.08
18512.00000  2019  1 28  0  0  0  1.65
18512.04167  2019  1 28  1  0  0  1.32
18512.08333  2019  1 28  2  0  0  1.20
18512.12500  2019  1 28  3  0  0  1.29
18512.16667  2019  1 28  4  0  0  1.56
18512.20833  2019  1 28  5  0  0  1.95
18512.25000  2019  1 28  6  0  0  2.37
18512.29167  2019  1 28  7  0  0  2.73
18512.33333  2019  1 28  8  0  0  2.94
18512.37500  2019  1 28  9  0  0  2.93
18512.41667  2019  1 28 10  0  0  2.71
18512.45833  2019  1 28 11  0  0  2.34
18512.50000  2019  1 28 12  0  0  1.91
18512.54167  2019  1 28 13  0  0  1.53
18512.58333  2019  1 28 14  0  0  1.29
18512.62500  2019  1 28 15  0  0  1.23
18512.66667  2019  1 28 16  0  0  1.36
18512.70833  2019  1 28 17  0  0  1.64
18512.75000  2019  1 28 18  0  0  2.01
18512.79167  2019  1 28 19  0  0  2.39
18512.83333  2019  1 28 20  0  0  2.69
18512.87500  2019  1 28 21  0  0  2.81
18512.91667  2019  1 28 22  0  0  2.75
18512.95833  2019  1 28 23  0  0  2.50
18513.00000  2019  1 29  0  0  0  2.15
18513.04167  2019  1 29  1  0  0  1.79
18513.08333  2019  1 29  2  0  0  1.49
18513.12500  2019  1 29  3  0  0  1.37
18513.16667  2019  1 29  4  0  0  1.41
18513.20833  2019  1 29  5  0  0  1.60
18513.25000  2019  1 29  6  0  0  1.91
18513.29167  2019  1 29  7  0  0  2.28
18513.33333  2019  1 29  8  0  0  2.61
18513.37500  2019  1 29  9  0  0  2.81
18513.41667  2019  1 29 10  0  0  2.85
18513.45833  2019  1 29 11  0  0  2.70
18513.50000  2019  1 29 12  0  0  2.42
18513.54167  2019  1 29 13  0  0  2.06
18513.58333  2019  1 29 14  0  0  1.72
18513.62500  2019  1 29 15  0  0  1.49
18513.66667  2019  1 29 16  0  0  1.40
18513.70833  2019  1 29 17  0  0  1.48
18513.75000  2019  1 29 18  0  0  1.70
18513.79167  2019  1 29 19  0  0  2.02
18513.83333  2019  1 29 20  0  0  2.37
18513.87500  2019  1 29 21  0  0  2.67
18513.91667  2019  1 29 22  0  0  2.83
18513.95833  2019  1 29 23  0  0  2.81
18514.00000  2019  1 30  0  0  0  2.62
18514.04167  2019  1 30  1  0  0  2.32
18514.08333  2019  1 30  2  0  0  1.96
18514.12500  2019  1 30  3  0  0  1.68
18514.16667  2019  1 30  4  0  0  1.50
18514.20833  2019  1 30  5  0  0  1.47
18514.25000  2019  1 30  6  0  0  1.61
18514.29167  2019  1 30  7  0  0  1.87
18514.33333  2019  1 30  8  0  0  2.21
18514.37500  2019  1 30  9  0  0  2.53
18514.41667  2019  1 30 10  0  0  2.76
18514.45833  2019  1 30 11  0  0  2.85
18514.50000  2019  1 30 12  0  0  2.76
18514.54167  2019  1 30 13  0  0  2.53
18514.58333  2019  1 30 14  0  0  2.20
18514.62500  2019  1 30 15  0  0  1.86
18514.66667  2019  1 30 16  0  0  1.61
18514.70833  2019  1 30 17  0  0  1.49
18514.75000  2019  1 30 18  0  0  1.55
18514.79167  2019  1 30 19  0  0  1.77
18514.83333  2019  1 30 20  0  0  2.09
18514.87500  2019  1 30 21  0  0  2.46
18514.91667  2019  1 30 22  0  0  2.79
18514.95833  2019  1 30 23  0  0  2.98
18515.00000  2019  1 31  0  0  0  3.00
18515.04167  2019  1 31  1  0  0  2.82
18515.08333  2019  1 31  2  0  0  2.51
18515.12500  2019  1 31  3  0  0  2.12
18515.16667  2019  1 31  4  0  0  1.79
18515.20833  2019  1 31  5  0  0  1.57
18515.25000  2019  1 31  6  0  0  1.51
18515.29167  2019  1 31  7  0  0  1.64
18515.33333  2019  1 31  8  0  0  1.92
18515.37500  2019  1 31  9  0  0  2.27
18515.41667  2019  1 31 10  0  0  2.63
18515.45833  2019  1 31 11  0  0  2.90
18515.50000  2019  1 31 12  0  0  3.01
18515.54167  2019  1 31 13  0  0  2.93
18515.58333  2019  1 31 14  0  0  2.67
18515.62500  2019  1 31 15  0  0  2.32
18515.66667  2019  1 31 16  0  0  1.95
18515.70833  2019  1 31 17  0  0  1.66
18515.75000  2019  1 31 18  0  0  1.54
18515.79167  2019  1 31 19  0  0  1.60
18515.83333  2019  1 31 20  0  0  1.87
18515.87500  2019  1 31 21  0  0  2.24
18515.91667  2019  1 31 22  0  0  2.65
18515.95833  2019  1 31 23  0  0  3.01
18516.00000  2019  2  1  0  0  0  3.22
18516.04167  2019  2  1  1  0  0  3.23
18516.08333  2019  2  1  2  0  0  3.01
18516.12500  2019  2  1  3  0  0  2.65
18516.16667  2019  2  1  4  0  0  2.22
18516.20833  2019  2  1  5  0  0  1.83
18516.25000  2019  2  1  6  0  0  1.58
18516.29167  2019  2  1  7  0  0  1.53
18516.33333  2019  2  1  8  0  0  1.69
18516.37500  2019  2  1  9  0  0  2.01
18516.41667  2019  2  1 10  0  0  2.41
18516.45833  2019  2  1 11  0  0  2.82
18516.50000  2019  2  1 12  0  0  3.09
18516.54167  2019  2  1 13  0  0  3.19
18516.58333  2019  2  1 14  0  0  3.05
18516.62500  2019  2  1 15  0  0  2.73
18516.66667  2019  2  1 16  0  0  2.32
18516.70833  2019  2  1 17  0  0  1.89
18516.75000  2019  2  1 18  0  0  1.56
18516.79167  2019  2  1 19  0  0  1.43
18516.83333  2019  2  1 20  0  0  1.53
18516.87500  2019  2  1 21  0  0  1.82
18516.91667  2019  2  1 22  0  0  2.26
18516.95833  2019  2  1 23  0  0  2.72
18517.00000  2019  2  2  0  0  0  3.08
18517.04167  2019  2  2  1  0  0  3.25
18517.08333  2019  2  2  2  0  0  3.16
18517.12500  2019  2  2  3  0  0  2.85
18517.16667  2019  2  2  4  0  0  2.40
18517.20833  2019  2  2  5  0  0  1.89
18517.25000  2019  2  2  6  0  0  1.45
18517.29167  2019  2  2  7  0  0  1.20
18517.33333  2019  2  2  8  0  0  1.21
18517.37500  2019  2  2  9  0  0  1.43
18517.41667  2019  2  2 10  0  0  1.81
18517.45833  2019  2  2 11  0  0  2.26
18517.50000  2019  2  2 12  0  0  2.69
18517.54167  2019  2  2 13  0  0  2.96
18517.58333  2019  2  2 14  0  0  2.98
18517.62500  2019  2  2 15  0  0  2.76
18517.66667  2019  2  2 16  0  0  2.36
18517.70833  2019  2  2 17  0  0  1.86
18517.75000  2019  2  2 18  0  0  1.40
18517.79167  2019  2  2 19  0  0  1.11
18517.83333  2019  2  2 20  0  0  1.07
18517.87500  2019  2  2 21  0  0  1.28
18517.91667  2019  2  2 22  0  0  1.69
18517.95833  2019  2  2 23  0  0  2.22
18518.00000  2019  2  3  0  0  0  2.73
18518.04167  2019  2  3  1  0  0  3.09
18518.08333  2019  2  3  2  0  0  3.20
18518.12500  2019  2  3  3  0  0  3.02
18518.16667  2019  2  3  4  0  0  2.61
18518.20833  2019  2  3  5  0  0  2.08
18518.25000  2019  2  3  6  0  0  1.54
18518.29167  2019  2  3  7  0  0  1.13
18518.33333  2019  2  3  8  0  0  0.95
18518.37500  2019  2  3  9  0  0  1.03
18518.41667  2019  2  3 10  0  0  1.36
18518.45833  2019  2  3 11  0  0  1.84
18518.50000  2019  2  3 12  0  0  2.36
18518.54167  2019  2  3 13  0  0  2.79
18518.58333  2019  2  3 14  0  0  3.00
18518.62500  2019  2  3 15  0  0  2.93
18518.66667  2019  2  3 16  0  0  2.61
18518.70833  2019  2  3 17  0  0  2.12
18518.75000  2019  2  3 18  0  0  1.59
18518.79167  2019  2  3 19  0  0  1.16
18518.83333  2019  2  3 20  0  0  0.94
18518.87500  2019  2  3 21  0  0  1.01
18518.91667  2019  2  3 22  0  0  1.35
18518.95833  2019  2  3 23  0  0  1.86
18519.00000  2019  2  4  0  0  0  2.44
18519.04167  2019  2  4  1  0  0  2.94
18519.08333  2019  2  4  2  0  0  3.23
18519.12500  2019  2  4  3  0  0  3.23
18519.16667  2019  2  4  4  0  0  2.95
18519.20833  2019  2  4  5  0  0  2.44
18519.25000  2019  2  4  6  0  0  1.83
18519.29167  2019  2  4  7  0  0  1.29
18519.33333  2019  2  4  8  0  0  0.94
18519.37500  2019  2  4  9  0  0  0.88
18519.41667  2019  2  4 10  0  0  1.10
18519.45833  2019  2  4 11  0  0  1.54
18519.50000  2019  2  4 12  0  0  2.10
18519.54167  2019  2  4 13  0  0  2.63
18519.58333  2019  2  4 14  0  0  2.98
18519.62500  2019  2  4 15  0  0  3.08
18519.66667  2019  2  4 16  0  0  2.88
18519.70833  2019  2  4 17  0  0  2.44
18519.75000  2019  2  4 18  0  0  1.88
18519.79167  2019  2  4 19  0  0  1.34
18519.83333  2019  2  4 20  0  0  0.97
18519.87500  2019  2  4 21  0  0  0.88
18519.91667  2019  2  4 22  0  0  1.10
18519.95833  2019  2  4 23  0  0  1.56
18520.00000  2019  2  5  0  0  0  2.16
18520.04167  2019  2  5  1  0  0  2.75
18520.08333  2019  2  5  2  0  0  3.18
18520.12500  2019  2  5  3  0  0  3.35
18520.16667  2019  2  5  4  0  0  3.21
18520.20833  2019  2  5  5  0  0  2.79
18520.25000  2019  2  5  6  0  0  2.19
18520.29167  2019  2  5  7  0  0  1.56
18520.33333  2019  2  5  8  0  0  1.07
18520.37500  2019  2  5  9  0  0  0.84
18520.41667  2019  2  5 10  0  0  0.92
18520.45833  2019  2  5 11  0  0  1.27
18520.50000  2019  2  5 12  0  0  1.80
18520.54167  2019  2  5 13  0  0  2.38
18520.58333  2019  2  5 14  0  0  2.86
18520.62500  2019  2  5 15  0  0  3.12
18520.66667  2019  2  5 16  0  0  3.07
18520.70833  2019  2  5 17  0  0  2.73
18520.75000  2019  2  5 18  0  0  2.21
18520.79167  2019  2  5 19  0  0  1.62
18520.83333  2019  2  5 20  0  0  1.12
18520.87500  2019  2  5 21  0  0  0.88
18520.91667  2019  2  5 22  0  0  0.93
18520.95833  2019  2  5 23  0  0  1.29
18521.00000  2019  2  6  0  0  0  1.84
18521.04167  2019  2  6  1  0  0  2.46
18521.08333  2019  2  6  2  0  0  3.01
18521.12500  2019  2  6  3  0  0  3.33
18521.16667  2019  2  6  4  0  0  3.35
18521.20833  2019  2  6  5  0  0  3.06
18521.25000  2019  2  6  6  0  0  2.52
18521.29167  2019  2  6  7  0  0  1.88
18521.33333  2019  2  6  8  0  0  1.30
18521.37500  2019  2  6  9  0  0  0.91
18521.41667  2019  2  6 10  0  0  0.83
18521.45833  2019  2  6 11  0  0  1.06
18521.50000  2019  2  6 12  0  0  1.53
18521.54167  2019  2  6 13  0  0  2.11
18521.58333  2019  2  6 14  0  0  2.66
18521.62500  2019  2  6 15  0  0  3.05
18521.66667  2019  2  6 16  0  0  3.16
18521.70833  2019  2  6 17  0  0  2.97
18521.75000  2019  2  6 18  0  0  2.52
18521.79167  2019  2  6 19  0  0  1.93
18521.83333  2019  2  6 20  0  0  1.36
18521.87500  2019  2  6 21  0  0  0.97
18521.91667  2019  2  6 22  0  0  0.87
18521.95833  2019  2  6 23  0  0  1.07
18522.00000  2019  2  7  0  0  0  1.54
18522.04167  2019  2  7  1  0  0  2.14
18522.08333  2019  2  7  2  0  0  2.73
18522.12500  2019  2  7  3  0  0  3.18
18522.16667  2019  2  7  4  0  0  3.36
18522.20833  2019  2  7  5  0  0  3.23
18522.25000  2019  2  7  6  0  0  2.81
18522.29167  2019  2  7  7  0  0  2.21
18522.33333  2019  2  7  8  0  0  1.58
18522.37500  2019  2  7  9  0  0  1.08
18522.41667  2019  2  7 10  0  0  0.83
18522.45833  2019  2  7 11  0  0  0.90
18522.50000  2019  2  7 12  0  0  1.26
18522.54167  2019  2  7 13  0  0  1.80
18522.58333  2019  2  7 14  0  0  2.37
18522.62500  2019  2  7 15  0  0  2.86
18522.66667  2019  2  7 16  0  0  3.12
18522.70833  2019  2  7 17  0  0  3.08
18522.75000  2019  2  7 18  0  0  2.76
18522.79167  2019  2  7 19  0  0  2.24
18522.83333  2019  2  7 20  0  0  1.67
18522.87500  2019  2  7 21  0  0  1.19
18522.91667  2019  2  7 22  0  0  0.93
18522.95833  2019  2  7 23  0  0  0.98
18523.00000  2019  2  8  0  0  0  1.31
18523.04167  2019  2  8  1  0  0  1.84
18523.08333  2019  2  8  2  0  0  2.44
18523.12500  2019  2  8  3  0  0  2.97
18523.16667  2019  2  8  4  0  0  3.30
18523.20833  2019  2  8  5  0  0  3.34
18523.25000  2019  2  8  6  0  0  3.07
18523.29167  2019  2  8  7  0  0  2.56
18523.33333  2019  2  8  8  0  0  1.95
18523.37500  2019  2  8  9  0  0  1.37
18523.41667  2019  2  8 10  0  0  0.98
18523.45833  2019  2  8 11  0  0  0.89
18523.50000  2019  2  8 12  0  0  1.11
18523.54167  2019  2  8 13  0  0  1.55
18523.58333  2019  2  8 14  0  0  2.10
18523.62500  2019  2  8 15  0  0  2.61
18523.66667  2019  2  8 16  0  0  2.99
18523.70833  2019  2  8 17  0  0  3.11
18523.75000  2019  2  8 18  0  0  2.93
18523.79167  2019  2  8 19  0  0  2.52
18523.83333  2019  2  8 20  0  0  1.99
18523.87500  2019  2  8 21  0  0  1.46
18523.91667  2019  2  8 22  0  0  1.09
18523.95833  2019  2  8 23  0  0  0.98
18524.00000  2019  2  9  0  0  0  1.16
18524.04167  2019  2  9  1  0  0  1.58
18524.08333  2019  2  9  2  0  0  2.12
18524.12500  2019  2  9  3  0  0  2.67
18524.16667  2019  2  9  4  0  0  3.10
18524.20833  2019  2  9  5  0  0  3.28
18524.25000  2019  2  9  6  0  0  3.19
18524.29167  2019  2  9  7  0  0  2.82
18524.33333  2019  2  9  8  0  0  2.29
18524.37500  2019  2  9  9  0  0  1.71
18524.41667  2019  2  9 10  0  0  1.24
18524.45833  2019  2  9 11  0  0  1.00
18524.50000  2019  2  9 12  0  0  1.07
18524.54167  2019  2  9 13  0  0  1.38
18524.58333  2019  2  9 14  0  0  1.84
18524.62500  2019  2  9 15  0  0  2.36
18524.66667  2019  2  9 16  0  0  2.79
18524.70833  2019  2  9 17  0  0  3.03
18524.75000  2019  2  9 18  0  0  3.02
18524.79167  2019  2  9 19  0  0  2.76
18524.83333  2019  2  9 20  0  0  2.31
18524.87500  2019  2  9 21  0  0  1.81
18524.91667  2019  2  9 22  0  0  1.37
18524.95833  2019  2  9 23  0  0  1.12
18525.00000  2019  2 10  0  0  0  1.14
18525.04167  2019  2 10  1  0  0  1.41
18525.08333  2019  2 10  2  0  0  1.85
18525.12500  2019  2 10  3  0  0  2.36
18525.16667  2019  2 10  4  0  0  2.83
18525.20833  2019  2 10  5  0  0  3.14
18525.25000  2019  2 10  6  0  0  3.20
18525.29167  2019  2 10  7  0  0  3.01
18525.33333  2019  2 10  8  0  0  2.59
18525.37500  2019  2 10  9  0  0  2.06
18525.41667  2019  2 10 10  0  0  1.56
18525.45833  2019  2 10 11  0  0  1.21
18525.50000  2019  2 10 12  0  0  1.11
18525.54167  2019  2 10 13  0  0  1.27
18525.58333  2019  2 10 14  0  0  1.60
18525.62500  2019  2 10 15  0  0  2.05
18525.66667  2019  2 10 16  0  0  2.50
18525.70833  2019  2 10 17  0  0  2.82
18525.75000  2019  2 10 18  0  0  2.96
18525.79167  2019  2 10 19  0  0  2.85
18525.83333  2019  2 10 20  0  0  2.53
18525.87500  2019  2 10 21  0  0  2.09
18525.91667  2019  2 10 22  0  0  1.64
18525.95833  2019  2 10 23  0  0  1.29
18526.00000  2019  2 11  0  0  0  1.15
18526.04167  2019  2 11  1  0  0  1.24
18526.08333  2019  2 11  2  0  0  1.53
18526.12500  2019  2 11  3  0  0  1.95
18526.16667  2019  2 11  4  0  0  2.40
18526.20833  2019  2 11  5  0  0  2.78
18526.25000  2019  2 11  6  0  0  2.99
18526.29167  2019  2 11  7  0  0  2.97
18526.33333  2019  2 11  8  0  0  2.72
18526.37500  2019  2 11  9  0  0  2.30
18526.41667  2019  2 11 10  0  0  1.83
18526.45833  2019  2 11 11  0  0  1.42
18526.50000  2019  2 11 12  0  0  1.19
18526.54167  2019  2 11 13  0  0  1.18
18526.58333  2019  2 11 14  0  0  1.37
18526.62500  2019  2 11 15  0  0  1.71
18526.66667  2019  2 11 16  0  0  2.12
18526.70833  2019  2 11 17  0  0  2.49
18526.75000  2019  2 11 18  0  0  2.76
18526.79167  2019  2 11 19  0  0  2.82
18526.83333  2019  2 11 20  0  0  2.66
18526.87500  2019  2 11 21  0  0  2.36
18526.91667  2019  2 11 22  0  0  1.96
18526.95833  2019  2 11 23  0  0  1.59
18527.00000  2019  2 12  0  0  0  1.34
18527.04167  2019  2 12  1  0  0  1.26
18527.08333  2019  2 12  2  0  0  1.38
18527.12500  2019  2 12  3  0  0  1.67
18527.16667  2019  2 12  4  0  0  2.06
18527.20833  2019  2 12  5  0  0  2.43
18527.25000  2019  2 12  6  0  0  2.73
18527.29167  2019  2 12  7  0  0  2.88
18527.33333  2019  2 12  8  0  0  2.82
18527.37500  2019  2 12  9  0  0  2.57
18527.41667  2019  2 12 10  0  0  2.20
18527.45833  2019  2 12 11  0  0  1.79
18527.50000  2019  2 12 12  0  0  1.47
18527.54167  2019  2 12 13  0  0  1.30
18527.58333  2019  2 12 14  0  0  1.32
18527.62500  2019  2 12 15  0  0  1.50
18527.66667  2019  2 12 16  0  0  1.81
18527.70833  2019  2 12 17  0  0  2.15
18527.75000  2019  2 12 18  0  0  2.47
18527.79167  2019  2 12 19  0  0  2.68
18527.83333  2019  2 12 20  0  0  2.72
18527.87500  2019  2 12 21  0  0  2.59
18527.91667  2019  2 12 22  0  0  2.32
18527.95833  2019  2 12 23  0  0  1.99
18528.00000  2019  2 13  0  0  0  1.66
18528.04167  2019  2 13  1  0  0  1.44
18528.08333  2019  2 13  2  0  0  1.38
18528.12500  2019  2 13  3  0  0  1.48
18528.16667  2019  2 13  4  0  0  1.72
18528.20833  2019  2 13  5  0  0  2.04
18528.25000  2019  2 13  6  0  0  2.37
18528.29167  2019  2 13  7  0  0  2.63
18528.33333  2019  2 13  8  0  0  2.76
18528.37500  2019  2 13  9  0  0  2.71
18528.41667  2019  2 13 10  0  0  2.50
18528.45833  2019  2 13 11  0  0  2.19
18528.50000  2019  2 13 12  0  0  1.85
18528.54167  2019  2 13 13  0  0  1.57
18528.58333  2019  2 13 14  0  0  1.41
18528.62500  2019  2 13 15  0  0  1.41
18528.66667  2019  2 13 16  0  0  1.56
18528.70833  2019  2 13 17  0  0  1.82
18528.75000  2019  2 13 18  0  0  2.14
18528.79167  2019  2 13 19  0  0  2.44
18528.83333  2019  2 13 20  0  0  2.65
18528.87500  2019  2 13 21  0  0  2.72
18528.91667  2019  2 13 22  0  0  2.63
18528.95833  2019  2 13 23  0  0  2.41
18529.00000  2019  2 14  0  0  0  2.11
18529.04167  2019  2 14  1  0  0  1.81
18529.08333  2019  2 14  2  0  0  1.58
18529.12500  2019  2 14  3  0  0  1.48
18529.16667  2019  2 14  4  0  0  1.53
18529.20833  2019  2 14  5  0  0  1.71
18529.25000  2019  2 14  6  0  0  1.99
18529.29167  2019  2 14  7  0  0  2.31
18529.33333  2019  2 14  8  0  0  2.59
18529.37500  2019  2 14  9  0  0  2.76
18529.41667  2019  2 14 10  0  0  2.76
18529.45833  2019  2 14 11  0  0  2.62
18529.50000  2019  2 14 12  0  0  2.35
18529.54167  2019  2 14 13  0  0  2.03
18529.58333  2019  2 14 14  0  0  1.74
18529.62500  2019  2 14 15  0  0  1.54
18529.66667  2019  2 14 16  0  0  1.49
18529.70833  2019  2 14 17  0  0  1.59
18529.75000  2019  2 14 18  0  0  1.81
18529.79167  2019  2 14 19  0  0  2.14
18529.83333  2019  2 14 20  0  0  2.46
18529.87500  2019  2 14 21  0  0  2.72
18529.91667  2019  2 14 22  0  0  2.84
18529.95833  2019  2 14 23  0  0  2.80
18530.00000  2019  2 15  0  0  0  2.62
18530.04167  2019  2 15  1  0  0  2.31
18530.08333  2019  2 15  2  0  0  1.96
18530.12500  2019  2 15  3  0  0  1.67
18530.16667  2019  2 15  4  0  0  1.47
18530.20833  2019  2 15  5  0  0  1.45
18530.25000  2019  2 15  6  0  0  1.60
18530.29167  2019  2 15  7  0  0  1.86
18530.33333  2019  2 15  8  0  0  2.21
18530.37500  2019  2 15  9  0  0  2.54
18530.41667  2019  2 15 10  0  0  2.77
18530.45833  2019  2 15 11  0  0  2.85
18530.50000  2019  2 15 12  0  0  2.75
18530.54167  2019  2 15 13  0  0  2.47
18530.58333  2019  2 15 14  0  0  2.11
18530.62500  2019  2 15 15  0  0  1.76
18530.66667  2019  2 15 16  0  0  1.47
18530.70833  2019  2 15 17  0  0  1.36
18530.75000  2019  2 15 18  0  0  1.43
18530.79167  2019  2 15 19  0  0  1.67
18530.83333  2019  2 15 20  0  0  2.04
18530.87500  2019  2 15 21  0  0  2.45
18530.91667  2019  2 15 22  0  0  2.81
18530.95833  2019  2 15 23  0  0  3.01
18531.00000  2019  2 16  0  0  0  3.01
18531.04167  2019  2 16  1  0  0  2.80
18531.08333  2019  2 16  2  0  0  2.44
18531.12500  2019  2 16  3  0  0  2.00
18531.16667  2019  2 16  4  0  0  1.59
18531.20833  2019  2 16  5  0  0  1.32
18531.25000  2019  2 16  6  0  0  1.24
18531.29167  2019  2 16  7  0  0  1.38
18531.33333  2019  2 16  8  0  0  1.71
18531.37500  2019  2 16  9  0  0  2.14
18531.41667  2019  2 16 10  0  0  2.58
18531.45833  2019  2 16 11  0  0  2.92
18531.50000  2019  2 16 12  0  0  3.05
18531.54167  2019  2 16 13  0  0  2.95
18531.58333  2019  2 16 14  0  0  2.64
18531.62500  2019  2 16 15  0  0  2.20
18531.66667  2019  2 16 16  0  0  1.74
18531.70833  2019  2 16 17  0  0  1.37
18531.75000  2019  2 16 18  0  0  1.20
18531.79167  2019  2 16 19  0  0  1.28
18531.83333  2019  2 16 20  0  0  1.58
18531.87500  2019  2 16 21  0  0  2.03
18531.91667  2019  2 16 22  0  0  2.54
18531.95833  2019  2 16 23  0  0  2.99
18532.00000  2019  2 17  0  0  0  3.25
18532.04167  2019  2 17  1  0  0  3.24
18532.08333  2019  2 17  2  0  0  2.98
18532.12500  2019  2 17  3  0  0  2.51
18532.16667  2019  2 17  4  0  0  1.95
18532.20833  2019  2 17  5  0  0  1.44
18532.25000  2019  2 17  6  0  0  1.09
18532.29167  2019  2 17  7  0  0  1.01
18532.33333  2019  2 17  8  0  0  1.20
18532.37500  2019  2 17  9  0  0  1.62
18532.41667  2019  2 17 10  0  0  2.18
18532.45833  2019  2 17 11  0  0  2.74
18532.50000  2019  2 17 12  0  0  3.16
18532.54167  2019  2 17 13  0  0  3.32
18532.58333  2019  2 17 14  0  0  3.18
18532.62500  2019  2 17 15  0  0  2.78
18532.66667  2019  2 17 16  0  0  2.22
18532.70833  2019  2 17 17  0  0  1.65
18532.75000  2019  2 17 18  0  0  1.21
18532.79167  2019  2 17 19  0  0  1.03
18532.83333  2019  2 17 20  0  0  1.16
18532.87500  2019  2 17 21  0  0  1.56
18532.91667  2019  2 17 22  0  0  2.15
18532.95833  2019  2 17 23  0  0  2.79
18533.00000  2019  2 18  0  0  0  3.31
18533.04167  2019  2 18  1  0  0  3.58
18533.08333  2019  2 18  2  0  0  3.54
18533.12500  2019  2 18  3  0  0  3.17
18533.16667  2019  2 18  4  0  0  2.56
18533.20833  2019  2 18  5  0  0  1.87
18533.25000  2019  2 18  6  0  0  1.25
18533.29167  2019  2 18  7  0  0  0.87
18533.33333  2019  2 18  8  0  0  0.81
18533.37500  2019  2 18  9  0  0  1.08
18533.41667  2019  2 18 10  0  0  1.63
18533.45833  2019  2 18 11  0  0  2.30
18533.50000  2019  2 18 12  0  0  2.95
18533.54167  2019  2 18 13  0  0  3.40
18533.58333  2019  2 18 14  0  0  3.52
18533.62500  2019  2 18 15  0  0  3.29
18533.66667  2019  2 18 16  0  0  2.76
18533.70833  2019  2 18 17  0  0  2.06
18533.75000  2019  2 18 18  0  0  1.38
18533.79167  2019  2 18 19  0  0  0.91
18533.83333  2019  2 18 20  0  0  0.76
18533.87500  2019  2 18 21  0  0  0.97
18533.91667  2019  2 18 22  0  0  1.49
18533.95833  2019  2 18 23  0  0  2.20
18534.00000  2019  2 19  0  0  0  2.94
18534.04167  2019  2 19  1  0  0  3.51
18534.08333  2019  2 19  2  0  0  3.76
18534.12500  2019  2 19  3  0  0  3.64
18534.16667  2019  2 19  4  0  0  3.15
18534.20833  2019  2 19  5  0  0  2.40
18534.25000  2019  2 19  6  0  0  1.58
18534.29167  2019  2 19  7  0  0  0.90
18534.33333  2019  2 19  8  0  0  0.53
18534.37500  2019  2 19  9  0  0  0.54
18534.41667  2019  2 19 10  0  0  0.93
18534.45833  2019  2 19 11  0  0  1.61
18534.50000  2019  2 19 12  0  0  2.41
18534.54167  2019  2 19 13  0  0  3.14
18534.58333  2019  2 19 14  0  0  3.59
18534.62500  2019  2 19 15  0  0  3.66
