Sea Surface Height relative to hydrographic zero - Nazare tide gauge (ref 856)  
LAT: 39 35.167 N    LONG:  9  4.456W  (ETRS89)
Julian Day    Y    M  D  H  M  S  SSH (m)
18217.04167  2018  4  8  1  0  0  1.72
18217.08333  2018  4  8  2  0  0  1.66
18217.12500  2018  4  8  3  0  0  1.73
18217.16667  2018  4  8  4  0  0  1.90
18217.20833  2018  4  8  5  0  0  2.11
18217.25000  2018  4  8  6  0  0  2.35
18217.29167  2018  4  8  7  0  0  2.54
18217.33333  2018  4  8  8  0  0  2.62
18217.37500  2018  4  8  9  0  0  2.59
18217.41667  2018  4  8 10  0  0  2.46
18217.45833  2018  4  8 11  0  0  2.26
18217.50000  2018  4  8 12  0  0  2.04
18217.54167  2018  4  8 13  0  0  1.87
18217.58333  2018  4  8 14  0  0  1.81
18217.62500  2018  4  8 15  0  0  1.83
18217.66667  2018  4  8 16  0  0  1.94
18217.70833  2018  4  8 17  0  0  2.15
18217.75000  2018  4  8 18  0  0  2.39
18217.79167  2018  4  8 19  0  0  2.60
18217.83333  2018  4  8 20  0  0  2.75
18217.87500  2018  4  8 21  0  0  2.78
18217.91667  2018  4  8 22  0  0  2.69
18217.95833  2018  4  8 23  0  0  2.51
18218.00000  2018  4  9  0  0  0  2.25
18218.04167  2018  4  9  1  0  0  1.99
18218.08333  2018  4  9  2  0  0  1.81
18218.12500  2018  4  9  3  0  0  1.71
18218.16667  2018  4  9  4  0  0  1.72
18218.20833  2018  4  9  5  0  0  1.83
18218.25000  2018  4  9  6  0  0  2.01
18218.29167  2018  4  9  7  0  0  2.23
18218.33333  2018  4  9  8  0  0  2.43
18218.37500  2018  4  9  9  0  0  2.55
18218.41667  2018  4  9 10  0  0  2.58
18218.45833  2018  4  9 11  0  0  2.50
18218.50000  2018  4  9 12  0  0  2.33
18218.54167  2018  4  9 13  0  0  2.13
18218.58333  2018  4  9 14  0  0  1.94
18218.62500  2018  4  9 15  0  0  1.79
18218.66667  2018  4  9 16  0  0  1.76
18218.70833  2018  4  9 17  0  0  1.82
18218.75000  2018  4  9 18  0  0  1.98
18218.79167  2018  4  9 19  0  0  2.22
18218.83333  2018  4  9 20  0  0  2.45
18218.87500  2018  4  9 21  0  0  2.65
18218.91667  2018  4  9 22  0  0  2.74
18218.95833  2018  4  9 23  0  0  2.71
18219.00000  2018  4 10  0  0  0  2.57
18219.04167  2018  4 10  1  0  0  2.34
18219.08333  2018  4 10  2  0  0  2.08
18219.12500  2018  4 10  3  0  0  1.87
18219.16667  2018  4 10  4  0  0  1.73
18219.20833  2018  4 10  5  0  0  1.72
18219.25000  2018  4 10  6  0  0  1.82
18219.29167  2018  4 10  7  0  0  2.02
18219.33333  2018  4 10  8  0  0  2.29
18219.37500  2018  4 10  9  0  0  2.56
18219.41667  2018  4 10 10  0  0  2.76
18219.45833  2018  4 10 11  0  0  2.83
18219.50000  2018  4 10 12  0  0  2.77
18219.54167  2018  4 10 13  0  0  2.58
18219.58333  2018  4 10 14  0  0  2.33
18219.62500  2018  4 10 15  0  0  2.08
18219.66667  2018  4 10 16  0  0  1.87
18219.70833  2018  4 10 17  0  0  1.79
18219.75000  2018  4 10 18  0  0  1.85
18219.79167  2018  4 10 19  0  0  2.04
18219.83333  2018  4 10 20  0  0  2.32
18219.87500  2018  4 10 21  0  0  2.61
18219.91667  2018  4 10 22  0  0  2.86
18219.95833  2018  4 10 23  0  0  2.97
18220.00000  2018  4 11  0  0  0  2.93
18220.04167  2018  4 11  1  0  0  2.73
18220.08333  2018  4 11  2  0  0  2.42
18220.12500  2018  4 11  3  0  0  2.05
18220.16667  2018  4 11  4  0  0  1.75
18220.20833  2018  4 11  5  0  0  1.54
18220.25000  2018  4 11  6  0  0  1.48
18220.29167  2018  4 11  7  0  0  1.61
18220.33333  2018  4 11  8  0  0  1.88
18220.37500  2018  4 11  9  0  0  2.21
18220.41667  2018  4 11 10  0  0  2.53
18220.45833  2018  4 11 11  0  0  2.77
18220.50000  2018  4 11 12  0  0  2.85
18220.54167  2018  4 11 13  0  0  2.75
18220.58333  2018  4 11 14  0  0  2.50
18220.62500  2018  4 11 15  0  0  2.16
18220.66667  2018  4 11 16  0  0  1.82
18220.70833  2018  4 11 17  0  0  1.57
18220.75000  2018  4 11 18  0  0  1.48
18220.79167  2018  4 11 19  0  0  1.57
18220.83333  2018  4 11 20  0  0  1.84
18220.87500  2018  4 11 21  0  0  2.21
18220.91667  2018  4 11 22  0  0  2.59
18220.95833  2018  4 11 23  0  0  2.90
18221.00000  2018  4 12  0  0  0  3.05
18221.04167  2018  4 12  1  0  0  2.98
18221.08333  2018  4 12  2  0  0  2.73
18221.12500  2018  4 12  3  0  0  2.33
18221.16667  2018  4 12  4  0  0  1.89
18221.20833  2018  4 12  5  0  0  1.53
18221.25000  2018  4 12  6  0  0  1.33
18221.29167  2018  4 12  7  0  0  1.35
18221.33333  2018  4 12  8  0  0  1.58
18221.37500  2018  4 12  9  0  0  1.98
18221.41667  2018  4 12 10  0  0  2.44
18221.45833  2018  4 12 11  0  0  2.85
18221.50000  2018  4 12 12  0  0  3.10
18221.54167  2018  4 12 13  0  0  3.13
18221.58333  2018  4 12 14  0  0  2.95
18221.62500  2018  4 12 15  0  0  2.59
18221.66667  2018  4 12 16  0  0  2.15
18221.70833  2018  4 12 17  0  0  1.74
18221.75000  2018  4 12 18  0  0  1.48
18221.79167  2018  4 12 19  0  0  1.44
18221.83333  2018  4 12 20  0  0  1.63
18221.87500  2018  4 12 21  0  0  2.01
18221.91667  2018  4 12 22  0  0  2.49
18221.95833  2018  4 12 23  0  0  2.94
18222.00000  2018  4 13  0  0  0  3.26
18222.04167  2018  4 13  1  0  0  3.34
18222.08333  2018  4 13  2  0  0  3.16
18222.12500  2018  4 13  3  0  0  2.76
18222.16667  2018  4 13  4  0  0  2.24
18222.20833  2018  4 13  5  0  0  1.71
18222.25000  2018  4 13  6  0  0  1.31
18222.29167  2018  4 13  7  0  0  1.16
18222.33333  2018  4 13  8  0  0  1.27
18222.37500  2018  4 13  9  0  0  1.61
18222.41667  2018  4 13 10  0  0  2.10
18222.45833  2018  4 13 11  0  0  2.62
18222.50000  2018  4 13 12  0  0  3.03
18222.54167  2018  4 13 13  0  0  3.22
18222.58333  2018  4 13 14  0  0  3.15
18222.62500  2018  4 13 15  0  0  2.81
18222.66667  2018  4 13 16  0  0  2.31
18222.70833  2018  4 13 17  0  0  1.77
18222.75000  2018  4 13 18  0  0  1.32
18222.79167  2018  4 13 19  0  0  1.10
18222.83333  2018  4 13 20  0  0  1.15
18222.87500  2018  4 13 21  0  0  1.47
18222.91667  2018  4 13 22  0  0  1.97
18222.95833  2018  4 13 23  0  0  2.55
18223.00000  2018  4 14  0  0  0  3.04
18223.04167  2018  4 14  1  0  0  3.32
18223.08333  2018  4 14  2  0  0  3.30
18223.12500  2018  4 14  3  0  0  2.99
18223.16667  2018  4 14  4  0  0  2.46
18223.20833  2018  4 14  5  0  0  1.83
18223.25000  2018  4 14  6  0  0  1.27
18223.29167  2018  4 14  7  0  0  0.92
18223.33333  2018  4 14  8  0  0  0.87
18223.37500  2018  4 14  9  0  0  1.14
18223.41667  2018  4 14 10  0  0  1.64
18223.45833  2018  4 14 11  0  0  2.25
18223.50000  2018  4 14 12  0  0  2.82
18223.54167  2018  4 14 13  0  0  3.20
18223.58333  2018  4 14 14  0  0  3.31
18223.62500  2018  4 14 15  0  0  3.09
18223.66667  2018  4 14 16  0  0  2.61
18223.70833  2018  4 14 17  0  0  2.01
18223.75000  2018  4 14 18  0  0  1.41
18223.79167  2018  4 14 19  0  0  0.99
18223.83333  2018  4 14 20  0  0  0.88
18223.87500  2018  4 14 21  0  0  1.09
18223.91667  2018  4 14 22  0  0  1.58
18223.95833  2018  4 14 23  0  0  2.22
18224.00000  2018  4 15  0  0  0  2.86
18224.04167  2018  4 15  1  0  0  3.35
18224.08333  2018  4 15  2  0  0  3.54
18224.12500  2018  4 15  3  0  0  3.38
18224.16667  2018  4 15  4  0  0  2.91
18224.20833  2018  4 15  5  0  0  2.24
18224.25000  2018  4 15  6  0  0  1.55
18224.29167  2018  4 15  7  0  0  1.01
18224.33333  2018  4 15  8  0  0  0.76
18224.37500  2018  4 15  9  0  0  0.86
18224.41667  2018  4 15 10  0  0  1.30
18224.45833  2018  4 15 11  0  0  1.92
18224.50000  2018  4 15 12  0  0  2.60
18224.54167  2018  4 15 13  0  0  3.17
18224.58333  2018  4 15 14  0  0  3.48
18224.62500  2018  4 15 15  0  0  3.44
18224.66667  2018  4 15 16  0  0  3.06
18224.70833  2018  4 15 17  0  0  2.44
18224.75000  2018  4 15 18  0  0  1.74
18224.79167  2018  4 15 19  0  0  1.14
18224.83333  2018  4 15 20  0  0  0.80
18224.87500  2018  4 15 21  0  0  0.82
18224.91667  2018  4 15 22  0  0  1.19
18224.95833  2018  4 15 23  0  0  1.79
18225.00000  2018  4 16  0  0  0  2.50
18225.04167  2018  4 16  1  0  0  3.14
18225.08333  2018  4 16  2  0  0  3.55
18225.12500  2018  4 16  3  0  0  3.60
18225.16667  2018  4 16  4  0  0  3.27
18225.20833  2018  4 16  5  0  0  2.65
18225.25000  2018  4 16  6  0  0  1.89
18225.29167  2018  4 16  7  0  0  1.20
18225.33333  2018  4 16  8  0  0  0.73
18225.37500  2018  4 16  9  0  0  0.63
18225.41667  2018  4 16 10  0  0  0.91
18225.45833  2018  4 16 11  0  0  1.47
18225.50000  2018  4 16 12  0  0  2.19
18225.54167  2018  4 16 13  0  0  2.88
18225.58333  2018  4 16 14  0  0  3.39
18225.62500  2018  4 16 15  0  0  3.57
18225.66667  2018  4 16 16  0  0  3.36
18225.70833  2018  4 16 17  0  0  2.84
18225.75000  2018  4 16 18  0  0  2.12
18225.79167  2018  4 16 19  0  0  1.39
18225.83333  2018  4 16 20  0  0  0.84
18225.87500  2018  4 16 21  0  0  0.62
18225.91667  2018  4 16 22  0  0  0.78
18225.95833  2018  4 16 23  0  0  1.27
18226.00000  2018  4 17  0  0  0  1.98
18226.04167  2018  4 17  1  0  0  2.72
18226.08333  2018  4 17  2  0  0  3.32
18226.12500  2018  4 17  3  0  0  3.62
18226.16667  2018  4 17  4  0  0  3.53
18226.20833  2018  4 17  5  0  0  3.07
18226.25000  2018  4 17  6  0  0  2.36
18226.29167  2018  4 17  7  0  0  1.57
18226.33333  2018  4 17  8  0  0  0.92
18226.37500  2018  4 17  9  0  0  0.59
18226.41667  2018  4 17 10  0  0  0.65
18226.45833  2018  4 17 11  0  0  1.06
18226.50000  2018  4 17 12  0  0  1.73
18226.54167  2018  4 17 13  0  0  2.46
18226.58333  2018  4 17 14  0  0  3.12
18226.62500  2018  4 17 15  0  0  3.51
18226.66667  2018  4 17 16  0  0  3.55
18226.70833  2018  4 17 17  0  0  3.20
18226.75000  2018  4 17 18  0  0  2.57
18226.79167  2018  4 17 19  0  0  1.81
18226.83333  2018  4 17 20  0  0  1.11
18226.87500  2018  4 17 21  0  0  0.66
18226.91667  2018  4 17 22  0  0  0.60
18226.95833  2018  4 17 23  0  0  0.90
18227.00000  2018  4 18  0  0  0  1.50
18227.04167  2018  4 18  1  0  0  2.24
18227.08333  2018  4 18  2  0  0  2.94
18227.12500  2018  4 18  3  0  0  3.45
18227.16667  2018  4 18  4  0  0  3.63
18227.20833  2018  4 18  5  0  0  3.40
18227.25000  2018  4 18  6  0  0  2.84
18227.29167  2018  4 18  7  0  0  2.10
18227.33333  2018  4 18  8  0  0  1.36
18227.37500  2018  4 18  9  0  0  0.82
18227.41667  2018  4 18 10  0  0  0.64
18227.45833  2018  4 18 11  0  0  0.83
18227.50000  2018  4 18 12  0  0  1.34
18227.54167  2018  4 18 13  0  0  2.03
18227.58333  2018  4 18 14  0  0  2.74
18227.62500  2018  4 18 15  0  0  3.31
18227.66667  2018  4 18 16  0  0  3.59
18227.70833  2018  4 18 17  0  0  3.51
18227.75000  2018  4 18 18  0  0  3.06
18227.79167  2018  4 18 19  0  0  2.38
18227.83333  2018  4 18 20  0  0  1.64
18227.87500  2018  4 18 21  0  0  1.02
18227.91667  2018  4 18 22  0  0  0.69
18227.95833  2018  4 18 23  0  0  0.74
18228.00000  2018  4 19  0  0  0  1.12
18228.04167  2018  4 19  1  0  0  1.73
18228.08333  2018  4 19  2  0  0  2.42
18228.12500  2018  4 19  3  0  0  3.05
18228.16667  2018  4 19  4  0  0  3.45
18228.20833  2018  4 19  5  0  0  3.49
18228.25000  2018  4 19  6  0  0  3.17
18228.29167  2018  4 19  7  0  0  2.59
18228.33333  2018  4 19  8  0  0  1.89
18228.37500  2018  4 19  9  0  0  1.25
18228.41667  2018  4 19 10  0  0  0.84
18228.45833  2018  4 19 11  0  0  0.78
18228.50000  2018  4 19 12  0  0  1.06
18228.54167  2018  4 19 13  0  0  1.60
18228.58333  2018  4 19 14  0  0  2.25
18228.62500  2018  4 19 15  0  0  2.89
18228.66667  2018  4 19 16  0  0  3.35
18228.70833  2018  4 19 17  0  0  3.51
18228.75000  2018  4 19 18  0  0  3.32
18228.79167  2018  4 19 19  0  0  2.85
18228.83333  2018  4 19 20  0  0  2.20
18228.87500  2018  4 19 21  0  0  1.52
18228.91667  2018  4 19 22  0  0  1.01
18228.95833  2018  4 19 23  0  0  0.78
18229.00000  2018  4 20  0  0  0  0.90
18229.04167  2018  4 20  1  0  0  1.30
18229.08333  2018  4 20  2  0  0  1.88
18229.12500  2018  4 20  3  0  0  2.52
18229.16667  2018  4 20  4  0  0  3.07
18229.20833  2018  4 20  5  0  0  3.36
18229.25000  2018  4 20  6  0  0  3.34
18229.29167  2018  4 20  7  0  0  3.01
18229.33333  2018  4 20  8  0  0  2.47
18229.37500  2018  4 20  9  0  0  1.85
18229.41667  2018  4 20 10  0  0  1.33
18229.45833  2018  4 20 11  0  0  1.04
18229.50000  2018  4 20 12  0  0  1.06
18229.54167  2018  4 20 13  0  0  1.34
18229.58333  2018  4 20 14  0  0  1.83
18229.62500  2018  4 20 15  0  0  2.41
18229.66667  2018  4 20 16  0  0  2.95
18229.70833  2018  4 20 17  0  0  3.31
18229.75000  2018  4 20 18  0  0  3.39
18229.79167  2018  4 20 19  0  0  3.17
18229.83333  2018  4 20 20  0  0  2.71
18229.87500  2018  4 20 21  0  0  2.11
18229.91667  2018  4 20 22  0  0  1.55
18229.95833  2018  4 20 23  0  0  1.15
18230.00000  2018  4 21  0  0  0  1.00
18230.04167  2018  4 21  1  0  0  1.13
18230.08333  2018  4 21  2  0  0  1.49
18230.12500  2018  4 21  3  0  0  1.99
18230.16667  2018  4 21  4  0  0  2.53
18230.20833  2018  4 21  5  0  0  2.97
18230.25000  2018  4 21  6  0  0  3.20
18230.29167  2018  4 21  7  0  0  3.15
18230.33333  2018  4 21  8  0  0  2.85
18230.37500  2018  4 21  9  0  0  2.37
18230.41667  2018  4 21 10  0  0  1.84
18230.45833  2018  4 21 11  0  0  1.43
18230.50000  2018  4 21 12  0  0  1.22
18230.54167  2018  4 21 13  0  0  1.26
18230.58333  2018  4 21 14  0  0  1.52
18230.62500  2018  4 21 15  0  0  1.96
18230.66667  2018  4 21 16  0  0 99.99
18230.70833  2018  4 21 17  0  0 99.99
18230.75000  2018  4 21 18  0  0 99.99
18230.79167  2018  4 21 19  0  0 99.99
18230.83333  2018  4 21 20  0  0  3.05
18230.87500  2018  4 21 21  0  0  2.64
18230.91667  2018  4 21 22  0  0  2.14
18230.95833  2018  4 21 23  0  0  1.65
18231.00000  2018  4 22  0  0  0  1.31
18231.04167  2018  4 22  1  0  0  1.18
18231.08333  2018  4 22  2  0  0  1.27
18231.12500  2018  4 22  3  0  0  1.55
18231.16667  2018  4 22  4  0  0  1.95
18231.20833  2018  4 22  5  0  0  2.40
18231.25000  2018  4 22  6  0  0  2.78
18231.29167  2018  4 22  7  0  0  2.98
18231.33333  2018  4 22  8  0  0  2.97
18231.37500  2018  4 22  9  0  0  2.76
18231.41667  2018  4 22 10  0  0  2.38
18231.45833  2018  4 22 11  0  0  1.96
18231.50000  2018  4 22 12  0  0  1.61
18231.54167  2018  4 22 13  0  0  1.42
18231.58333  2018  4 22 14  0  0  1.43
18231.62500  2018  4 22 15  0  0  1.62
18231.66667  2018  4 22 16  0  0  1.94
18231.70833  2018  4 22 17  0  0  2.35
18231.75000  2018  4 22 18  0  0  2.74
18231.79167  2018  4 22 19  0  0  3.01
18231.83333  2018  4 22 20  0  0  3.09
18231.87500  2018  4 22 21  0  0  2.97
18231.91667  2018  4 22 22  0  0  2.66
18231.95833  2018  4 22 23  0  0  2.23
18232.00000  2018  4 23  0  0  0  1.80
18232.04167  2018  4 23  1  0  0  1.47
18232.08333  2018  4 23  2  0  0  1.29
18232.12500  2018  4 23  3  0  0  1.30
18232.16667  2018  4 23  4  0  0  1.49
18232.20833  2018  4 23  5  0  0  1.81
18232.25000  2018  4 23  6  0  0  2.20
18232.29167  2018  4 23  7  0  0  2.56
18232.33333  2018  4 23  8  0  0  2.80
18232.37500  2018  4 23  9  0  0  2.86
18232.41667  2018  4 23 10  0  0  2.74
18232.45833  2018  4 23 11  0  0  2.46
18232.50000  2018  4 23 12  0  0  2.10
18232.54167  2018  4 23 13  0  0  1.76
18232.58333  2018  4 23 14  0  0  1.53
18232.62500  2018  4 23 15  0  0  1.45
18232.66667  2018  4 23 16  0  0  1.56
18232.70833  2018  4 23 17  0  0  1.81
18232.75000  2018  4 23 18  0  0  2.17
18232.79167  2018  4 23 19  0  0  2.55
18232.83333  2018  4 23 20  0  0  2.86
18232.87500  2018  4 23 21  0  0  3.01
18232.91667  2018  4 23 22  0  0  2.97
18232.95833  2018  4 23 23  0  0  2.74
18233.00000  2018  4 24  0  0  0  2.37
18233.04167  2018  4 24  1  0  0  1.95
18233.08333  2018  4 24  2  0  0  1.57
18233.12500  2018  4 24  3  0  0  1.32
18233.16667  2018  4 24  4  0  0  1.24
18233.20833  2018  4 24  5  0  0  1.35
18233.25000  2018  4 24  6  0  0  1.64
18233.29167  2018  4 24  7  0  0  2.03
18233.33333  2018  4 24  8  0  0  2.44
18233.37500  2018  4 24  9  0  0  2.75
18233.41667  2018  4 24 10  0  0  2.90
18233.45833  2018  4 24 11  0  0  2.85
18233.50000  2018  4 24 12  0  0  2.60
18233.54167  2018  4 24 13  0  0  2.24
18233.58333  2018  4 24 14  0  0  1.85
18233.62500  2018  4 24 15  0  0  1.54
18233.66667  2018  4 24 16  0  0  1.38
18233.70833  2018  4 24 17  0  0  1.41
18233.75000  2018  4 24 18  0  0  1.61
18233.79167  2018  4 24 19  0  0  1.97
18233.83333  2018  4 24 20  0  0  2.39
18233.87500  2018  4 24 21  0  0  2.77
18233.91667  2018  4 24 22  0  0  3.00
18233.95833  2018  4 24 23  0  0  3.04
18234.00000  2018  4 25  0  0  0  2.86
18234.04167  2018  4 25  1  0  0  2.49
18234.08333  2018  4 25  2  0  0  2.02
18234.12500  2018  4 25  3  0  0  1.57
18234.16667  2018  4 25  4  0  0  1.24
18234.20833  2018  4 25  5  0  0  1.09
18234.25000  2018  4 25  6  0  0  1.16
18234.29167  2018  4 25  7  0  0  1.44
18234.33333  2018  4 25  8  0  0  1.86
18234.37500  2018  4 25  9  0  0  2.34
18234.41667  2018  4 25 10  0  0  2.74
18234.45833  2018  4 25 11  0  0  2.96
18234.50000  2018  4 25 12  0  0  2.94
18234.54167  2018  4 25 13  0  0  2.70
18234.58333  2018  4 25 14  0  0  2.29
18234.62500  2018  4 25 15  0  0  1.82
18234.66667  2018  4 25 16  0  0  1.43
18234.70833  2018  4 25 17  0  0  1.21
18234.75000  2018  4 25 18  0  0  1.21
18234.79167  2018  4 25 19  0  0  1.44
18234.83333  2018  4 25 20  0  0  1.84
18234.87500  2018  4 25 21  0  0  2.33
18234.91667  2018  4 25 22  0  0  2.79
18234.95833  2018  4 25 23  0  0  3.08
18235.00000  2018  4 26  0  0  0  3.15
18235.04167  2018  4 26  1  0  0  2.96
18235.08333  2018  4 26  2  0  0  2.53
18235.12500  2018  4 26  3  0  0  2.00
18235.16667  2018  4 26  4  0  0  1.46
18235.20833  2018  4 26  5  0  0  1.07
18235.25000  2018  4 26  6  0  0  0.90
18235.29167  2018  4 26  7  0  0  0.99
18235.33333  2018  4 26  8  0  0  1.34
18235.37500  2018  4 26  9  0  0  1.85
18235.41667  2018  4 26 10  0  0  2.42
18235.45833  2018  4 26 11  0  0  2.88
18235.50000  2018  4 26 12  0  0  3.12
18235.54167  2018  4 26 13  0  0  3.08
18235.58333  2018  4 26 14  0  0  2.77
18235.62500  2018  4 26 15  0  0  2.28
18235.66667  2018  4 26 16  0  0  1.74
18235.70833  2018  4 26 17  0  0  1.29
18235.75000  2018  4 26 18  0  0  1.05
18235.79167  2018  4 26 19  0  0  1.07
18235.83333  2018  4 26 20  0  0  1.36
18235.87500  2018  4 26 21  0  0  1.86
18235.91667  2018  4 26 22  0  0  2.43
18235.95833  2018  4 26 23  0  0  2.94
18236.00000  2018  4 27  0  0  0  3.26
18236.04167  2018  4 27  1  0  0  3.30
18236.08333  2018  4 27  2  0  0  3.04
18236.12500  2018  4 27  3  0  0  2.53
18236.16667  2018  4 27  4  0  0  1.91
18236.20833  2018  4 27  5  0  0  1.32
18236.25000  2018  4 27  6  0  0  0.91
18236.29167  2018  4 27  7  0  0  0.79
18236.33333  2018  4 27  8  0  0  0.97
18236.37500  2018  4 27  9  0  0  1.43
18236.41667  2018  4 27 10  0  0  2.03
18236.45833  2018  4 27 11  0  0  2.65
18236.50000  2018  4 27 12  0  0  3.12
18236.54167  2018  4 27 13  0  0  3.32
18236.58333  2018  4 27 14  0  0  3.19
18236.62500  2018  4 27 15  0  0  2.78
18236.66667  2018  4 27 16  0  0  2.19
18236.70833  2018  4 27 17  0  0  1.58
18236.75000  2018  4 27 18  0  0  1.11
18236.79167  2018  4 27 19  0  0  0.90
18236.83333  2018  4 27 20  0  0  1.01
18236.87500  2018  4 27 21  0  0  1.41
18236.91667  2018  4 27 22  0  0  2.00
18236.95833  2018  4 27 23  0  0  2.64
18237.00000  2018  4 28  0  0  0  3.18
18237.04167  2018  4 28  1  0  0  3.47
18237.08333  2018  4 28  2  0  0  3.43
18237.12500  2018  4 28  3  0  0  3.07
18237.16667  2018  4 28  4  0  0  2.47
18237.20833  2018  4 28  5  0  0  1.79
18237.25000  2018  4 28  6  0  0  1.18
18237.29167  2018  4 28  7  0  0  0.82
18237.33333  2018  4 28  8  0  0  0.79
18237.37500  2018  4 28  9  0  0  1.09
18237.41667  2018  4 28 10  0  0  1.65
18237.45833  2018  4 28 11  0  0  2.33
18237.50000  2018  4 28 12  0  0  2.97
18237.54167  2018  4 28 13  0  0  3.40
18237.58333  2018  4 28 14  0  0  3.50
18237.62500  2018  4 28 15  0  0  3.25
18237.66667  2018  4 28 16  0  0  2.73
18237.70833  2018  4 28 17  0  0  2.05
18237.75000  2018  4 28 18  0  0  1.42
18237.79167  2018  4 28 19  0  0  0.98
18237.83333  2018  4 28 20  0  0  0.87
18237.87500  2018  4 28 21  0  0  1.10
18237.91667  2018  4 28 22  0  0  1.60
18237.95833  2018  4 28 23  0  0  2.26
18238.00000  2018  4 29  0  0  0  2.93
18238.04167  2018  4 29  1  0  0  3.42
18238.08333  2018  4 29  2  0  0  3.62
18238.12500  2018  4 29  3  0  0  3.46
18238.16667  2018  4 29  4  0  0  2.98
18238.20833  2018  4 29  5  0  0  2.30
18238.25000  2018  4 29  6  0  0  1.59
18238.29167  2018  4 29  7  0  0  1.03
18238.33333  2018  4 29  8  0  0  0.76
18238.37500  2018  4 29  9  0  0  0.86
18238.41667  2018  4 29 10  0  0  1.30
18238.45833  2018  4 29 11  0  0  1.93
18238.50000  2018  4 29 12  0  0  2.63
18238.54167  2018  4 29 13  0  0  3.21
18238.58333  2018  4 29 14  0  0  3.53
18238.62500  2018  4 29 15  0  0  3.49
18238.66667  2018  4 29 16  0  0  3.10
18238.70833  2018  4 29 17  0  0  2.47
18238.75000  2018  4 29 18  0  0  1.75
18238.79167  2018  4 29 19  0  0  1.13
18238.83333  2018  4 29 20  0  0  0.78
18238.87500  2018  4 29 21  0  0  0.78
18238.91667  2018  4 29 22  0  0  1.13
18238.95833  2018  4 29 23  0  0  1.73
18239.00000  2018  4 30  0  0  0  2.41
18239.04167  2018  4 30  1  0  0  3.04
18239.08333  2018  4 30  2  0  0  3.46
18239.12500  2018  4 30  3  0  0  3.53
18239.16667  2018  4 30  4  0  0  3.24
18239.20833  2018  4 30  5  0  0  2.67
18239.25000  2018  4 30  6  0  0  1.96
18239.29167  2018  4 30  7  0  0  1.28
18239.33333  2018  4 30  8  0  0  0.83
18239.37500  2018  4 30  9  0  0  0.72
18239.41667  2018  4 30 10  0  0  0.98
18239.45833  2018  4 30 11  0  0  1.51
18239.50000  2018  4 30 12  0  0  2.19
18239.54167  2018  4 30 13  0  0  2.86
18239.58333  2018  4 30 14  0  0  3.36
18239.62500  2018  4 30 15  0  0  3.54
18239.66667  2018  4 30 16  0  0  3.36
18239.70833  2018  4 30 17  0  0  2.85
18239.75000  2018  4 30 18  0  0  2.17
18239.79167  2018  4 30 19  0  0  1.47
18239.83333  2018  4 30 20  0  0  0.93
18239.87500  2018  4 30 21  0  0  0.71
18239.91667  2018  4 30 22  0  0  0.84
18239.95833  2018  4 30 23  0  0  1.30
18240.00000  2018  5  1  0  0  0  1.94
18240.04167  2018  5  1  1  0  0  2.61
18240.08333  2018  5  1  2  0  0  3.17
18240.12500  2018  5  1  3  0  0  3.46
18240.16667  2018  5  1  4  0  0  3.38
18240.20833  2018  5  1  5  0  0  2.97
18240.25000  2018  5  1  6  0  0  2.34
18240.29167  2018  5  1  7  0  0  1.65
18240.33333  2018  5  1  8  0  0  1.07
18240.37500  2018  5  1  9  0  0  0.77
18240.41667  2018  5  1 10  0  0  0.82
18240.45833  2018  5  1 11  0  0  1.19
18240.50000  2018  5  1 12  0  0  1.79
18240.54167  2018  5  1 13  0  0  2.46
18240.58333  2018  5  1 14  0  0  3.05
18240.62500  2018  5  1 15  0  0  3.42
18240.66667  2018  5  1 16  0  0  3.45
18240.70833  2018  5  1 17  0  0  3.14
18240.75000  2018  5  1 18  0  0  2.58
18240.79167  2018  5  1 19  0  0  1.90
18240.83333  2018  5  1 20  0  0  1.27
18240.87500  2018  5  1 21  0  0  0.87
18240.91667  2018  5  1 22  0  0  0.81
18240.95833  2018  5  1 23  0  0  1.07
18241.00000  2018  5  2  0  0  0  1.59
18241.04167  2018  5  2  1  0  0  2.22
18241.08333  2018  5  2  2  0  0  2.83
18241.12500  2018  5  2  3  0  0  3.26
18241.16667  2018  5  2  4  0  0  3.40
18241.20833  2018  5  2  5  0  0  3.20
18241.25000  2018  5  2  6  0  0  2.72
18241.29167  2018  5  2  7  0  0  2.09
18241.33333  2018  5  2  8  0  0  1.47
18241.37500  2018  5  2  9  0  0  1.03
18241.41667  2018  5  2 10  0  0  0.89
18241.45833  2018  5  2 11  0  0  1.07
18241.50000  2018  5  2 12  0  0  1.52
18241.54167  2018  5  2 13  0  0  2.12
18241.58333  2018  5  2 14  0  0  2.72
18241.62500  2018  5  2 15  0  0  3.20
18241.66667  2018  5  2 16  0  0  3.43
18241.70833  2018  5  2 17  0  0  3.32
18241.75000  2018  5  2 18  0  0  2.92
18241.79167  2018  5  2 19  0  0  2.32
18241.83333  2018  5  2 20  0  0  1.68
18241.87500  2018  5  2 21  0  0  1.15
18241.91667  2018  5  2 22  0  0  0.90
18241.95833  2018  5  2 23  0  0  0.95
18242.00000  2018  5  3  0  0  0  1.30
18242.04167  2018  5  3  1  0  0  1.82
18242.08333  2018  5  3  2  0  0  2.38
18242.12500  2018  5  3  3  0  0  2.88
18242.16667  2018  5  3  4  0  0  3.18
